"","gauge","yeartype","period","avg","sd","valtype"
"44",11325500,"all","April",3.30769230769231,2.09321247405476,"intraannual_frequency_numpeaks"
"45",11335000,"all","April",3.03703703703704,1.58962393752526,"intraannual_frequency_numpeaks"
"46",11370500,"all","April",3,1.69030850945703,"intraannual_frequency_numpeaks"
"47",11372000,"all","April",1.93103448275862,1.30742479933315,"intraannual_frequency_numpeaks"
"48",11374000,"all","April",2.29411764705882,1.80116816916648,"intraannual_frequency_numpeaks"
"49",11376000,"all","April",2.76923076923077,1.50486390900154,"intraannual_frequency_numpeaks"
"50",11376550,"all","April",3.36363636363636,1.59001211572067,"intraannual_frequency_numpeaks"
"51",11377100,"all","April",2.6046511627907,1.49824555943532,"intraannual_frequency_numpeaks"
"52",11379500,"all","April",2.48484848484848,1.56367380152504,"intraannual_frequency_numpeaks"
"53",11381500,"all","April",2.77272727272727,1.61192700457437,"intraannual_frequency_numpeaks"
"54",11383500,"all","April",2.84,1.58255799132871,"intraannual_frequency_numpeaks"
"55",11389500,"all","April",2.68421052631579,1.00291971424256,"intraannual_frequency_numpeaks"
"56",11390000,"all","April",2.94871794871795,1.58858954237495,"intraannual_frequency_numpeaks"
"57",11390500,"all","April",2.61111111111111,1.4608172124207,"intraannual_frequency_numpeaks"
"58",11395030,"all","April",2.8,1.61245154965971,"intraannual_frequency_numpeaks"
"59",11395200,"all","April",1.69565217391304,1.01957132742129,"intraannual_frequency_numpeaks"
"60",11396000,"all","April",3.23684210526316,1.8950035374183,"intraannual_frequency_numpeaks"
"61",11396200,"all","April",4,2.25092573548455,"intraannual_frequency_numpeaks"
"62",11399500,"all","April",3.17647058823529,1.23669388480168,"intraannual_frequency_numpeaks"
"63",11400500,"all","April",3,1.78885438199983,"intraannual_frequency_numpeaks"
"64",11402000,"all","April",3.17391304347826,1.65064765506132,"intraannual_frequency_numpeaks"
"65",11404500,"all","April",3.37254901960784,1.45548320929821,"intraannual_frequency_numpeaks"
"66",11407000,"all","April",3.35185185185185,1.59193020857033,"intraannual_frequency_numpeaks"
"67",11413000,"all","April",2.64583333333333,1.4945230981086,"intraannual_frequency_numpeaks"
"68",11416500,"all","April",3.19047619047619,1.80607440652504,"intraannual_frequency_numpeaks"
"69",11417500,"all","April",2.65384615384615,1.62338677319504,"intraannual_frequency_numpeaks"
"70",11418500,"all","April",2.7027027027027,1.43110029279853,"intraannual_frequency_numpeaks"
"71",11421000,"all","April",2.90322580645161,1.59905886299155,"intraannual_frequency_numpeaks"
"72",11424000,"all","April",2.63414634146341,1.65463134203628,"intraannual_frequency_numpeaks"
"73",11425500,"all","April",2.0952380952381,1.22085060121056,"intraannual_frequency_numpeaks"
"74",11427000,"all","April",3.02173913043478,1.66652173282869,"intraannual_frequency_numpeaks"
"75",11427500,"all","April",3.5,1.78885438199983,"intraannual_frequency_numpeaks"
"76",11427700,"all","April",2.5,1.48323969741913,"intraannual_frequency_numpeaks"
"77",11429500,"all","April",2.71428571428571,1.72887564301513,"intraannual_frequency_numpeaks"
"78",11430000,"all","April",2.6,1.88643067448957,"intraannual_frequency_numpeaks"
"79",11433300,"all","April",2.88888888888889,1.92819830877136,"intraannual_frequency_numpeaks"
"80",11436000,"all","April",1.77272727272727,1.05353527470743,"intraannual_frequency_numpeaks"
"81",11439500,"all","April",2.32692307692308,1.13277645798751,"intraannual_frequency_numpeaks"
"82",11439501,"all","April",2.18867924528302,1.11038115031913,"intraannual_frequency_numpeaks"
"83",11441500,"all","April",2.45945945945946,1.2155153135512,"intraannual_frequency_numpeaks"
"84",11441900,"all","April",5.30769230769231,1.9741924671713,"intraannual_frequency_numpeaks"
"85",11443500,"all","April",3.925,1.65463606657794,"intraannual_frequency_numpeaks"
"86",11444500,"all","April",3.71428571428571,2.37045304088641,"intraannual_frequency_numpeaks"
"87",11446500,"all","April",3.42857142857143,1.5,"intraannual_frequency_numpeaks"
"88",11447650,"all","April",2.46666666666667,1.72654347786332,"intraannual_frequency_numpeaks"
"89",11449500,"all","April",2.13793103448276,1.21667397707951,"intraannual_frequency_numpeaks"
"90",11451000,"all","April",2.5,1.38312814961625,"intraannual_frequency_numpeaks"
"91",11452500,"all","April",2.40625,1.36451279264444,"intraannual_frequency_numpeaks"
"92",11453500,"all","April",2.11538461538462,1.3061982415215,"intraannual_frequency_numpeaks"
"93",11454000,"all","April",2.04166666666667,1.23285341230492,"intraannual_frequency_numpeaks"
"94",11186000,"all","December",1.16666666666667,0.408248290463863,"intraannual_frequency_numpeaks"
"95",11189500,"all","December",1.09090909090909,0.301511344577764,"intraannual_frequency_numpeaks"
"96",11192500,"all","December",1.33333333333333,0.816496580927726,"intraannual_frequency_numpeaks"
"97",11192501,"all","December",1.2,0.447213595499958,"intraannual_frequency_numpeaks"
"98",11202001,"all","December",1.52941176470588,0.624264272846798,"intraannual_frequency_numpeaks"
"99",11214600,"all","December",1,0,"intraannual_frequency_numpeaks"
"100",11215000,"all","December",1.4,0.547722557505166,"intraannual_frequency_numpeaks"
"101",11218400,"all","December",1.4,0.516397779494322,"intraannual_frequency_numpeaks"
"102",11224500,"all","December",2,1.3228756555323,"intraannual_frequency_numpeaks"
"103",11230500,"all","December",1,0,"intraannual_frequency_numpeaks"
"104",11234760,"all","December",NA,NA,"intraannual_frequency_numpeaks"
"105",11237500,"all","December",1.33333333333333,0.816496580927726,"intraannual_frequency_numpeaks"
"106",11242000,"all","December",1.28571428571429,0.755928946018454,"intraannual_frequency_numpeaks"
"107",11246500,"all","December",1.66666666666667,1.06458129484475,"intraannual_frequency_numpeaks"
"108",11251000,"all","December",1.5,0.522232967867094,"intraannual_frequency_numpeaks"
"109",11261500,"all","December",1.2,0.447213595499958,"intraannual_frequency_numpeaks"
"110",11264500,"all","December",1.14285714285714,0.377964473009227,"intraannual_frequency_numpeaks"
"111",11266500,"all","December",1.125,0.353553390593274,"intraannual_frequency_numpeaks"
"112",11270900,"all","December",1.81818181818182,0.750757193529548,"intraannual_frequency_numpeaks"
"113",11274000,"all","December",1.44444444444444,0.881917103688197,"intraannual_frequency_numpeaks"
"114",11274500,"all","December",1.875,1.07592225353516,"intraannual_frequency_numpeaks"
"115",11274630,"all","December",1.76470588235294,0.970142500145332,"intraannual_frequency_numpeaks"
"116",11276500,"all","December",2,1.4142135623731,"intraannual_frequency_numpeaks"
"117",11277300,"all","December",1.875,1.1259916264596,"intraannual_frequency_numpeaks"
"118",11278300,"all","December",2,1,"intraannual_frequency_numpeaks"
"119",11290000,"all","December",2.9,1.85292561462497,"intraannual_frequency_numpeaks"
"120",11292000,"all","December",1.25,0.5,"intraannual_frequency_numpeaks"
"121",11292700,"all","December",1.33333333333333,0.707106781186548,"intraannual_frequency_numpeaks"
"122",11292900,"all","December",2.33333333333333,2.3094010767585,"intraannual_frequency_numpeaks"
"123",11294000,"all","December",1.58333333333333,0.792961461098759,"intraannual_frequency_numpeaks"
"124",11294500,"all","December",1.47058823529412,0.717430053979439,"intraannual_frequency_numpeaks"
"125",11296500,"all","December",1.16666666666667,0.408248290463863,"intraannual_frequency_numpeaks"
"126",11298000,"all","December",1.375,0.744023809142845,"intraannual_frequency_numpeaks"
"127",11302000,"all","December",3,2.28035085019828,"intraannual_frequency_numpeaks"
"128",11303000,"all","December",2.375,1.50594061730772,"intraannual_frequency_numpeaks"
"129",11303500,"all","December",2,0.816496580927726,"intraannual_frequency_numpeaks"
"130",11314500,"all","December",3.6,1.94935886896179,"intraannual_frequency_numpeaks"
"131",11315000,"all","December",1.65,0.875093979915421,"intraannual_frequency_numpeaks"
"132",11316800,"all","December",2.53846153846154,1.12660142429822,"intraannual_frequency_numpeaks"
"133",11317000,"all","December",1.96428571428571,1.2013000012993,"intraannual_frequency_numpeaks"
"134",11318500,"all","December",1.96153846153846,1.18256565926021,"intraannual_frequency_numpeaks"
"135",11319500,"all","December",2.05882352941176,1.08803654782905,"intraannual_frequency_numpeaks"
"136",11323500,"all","December",2.42857142857143,1.55485768402848,"intraannual_frequency_numpeaks"
"137",11325500,"all","December",2.09090909090909,1.04446593573419,"intraannual_frequency_numpeaks"
"138",11335000,"all","December",2.39393939393939,1.19737718418722,"intraannual_frequency_numpeaks"
"139",11370500,"all","December",2.57142857142857,1.39897921969658,"intraannual_frequency_numpeaks"
"140",11372000,"all","December",2.52631578947368,1.13272792242023,"intraannual_frequency_numpeaks"
"141",11374000,"all","December",3.12244897959184,1.86673347791028,"intraannual_frequency_numpeaks"
"142",11376000,"all","December",2.90697674418605,1.58585944084366,"intraannual_frequency_numpeaks"
"143",11376550,"all","December",2.87878787878788,1.81586026027569,"intraannual_frequency_numpeaks"
"144",11377100,"all","December",2.46774193548387,1.47900877235545,"intraannual_frequency_numpeaks"
"145",11379500,"all","December",2.76923076923077,1.5804985632711,"intraannual_frequency_numpeaks"
"146",11381500,"all","December",2.58490566037736,1.43358027147943,"intraannual_frequency_numpeaks"
"147",11383500,"all","December",2.49090909090909,1.35909456887225,"intraannual_frequency_numpeaks"
"148",11389500,"all","December",2.70731707317073,1.40078375274388,"intraannual_frequency_numpeaks"
"149",11390000,"all","December",2.45454545454545,1.2841528825622,"intraannual_frequency_numpeaks"
"150",11390500,"all","December",2.5,1.33051503947542,"intraannual_frequency_numpeaks"
"151",11395030,"all","December",2.28571428571429,1.49602648308619,"intraannual_frequency_numpeaks"
"152",11395200,"all","December",2,1.0690449676497,"intraannual_frequency_numpeaks"
"153",11396000,"all","December",2.64705882352941,1.61791441640883,"intraannual_frequency_numpeaks"
"154",11396200,"all","December",2.33333333333333,1.58865022072498,"intraannual_frequency_numpeaks"
"155",11399500,"all","December",3.42105263157895,2.29288245261733,"intraannual_frequency_numpeaks"
"156",11400500,"all","December",2.41176470588235,1.5834623270468,"intraannual_frequency_numpeaks"
"157",11402000,"all","December",2.13157894736842,1.25571240965478,"intraannual_frequency_numpeaks"
"158",11404500,"all","December",2.19354838709677,1.13781529956051,"intraannual_frequency_numpeaks"
"159",11407000,"all","December",1.9375,0.87758833761769,"intraannual_frequency_numpeaks"
"160",11413000,"all","December",2.17857142857143,1.12393394522432,"intraannual_frequency_numpeaks"
"161",11416500,"all","December",2.4,1.17378779077727,"intraannual_frequency_numpeaks"
"162",11417500,"all","December",2.23333333333333,1.33088856325993,"intraannual_frequency_numpeaks"
"163",11418500,"all","December",2.6530612244898,1.66522046098211,"intraannual_frequency_numpeaks"
"164",11421000,"all","December",2.4,0.940324691963255,"intraannual_frequency_numpeaks"
"165",11424000,"all","December",2.34615384615385,1.19807537967551,"intraannual_frequency_numpeaks"
"166",11425500,"all","December",1.75,0.793999233380421,"intraannual_frequency_numpeaks"
"167",11427000,"all","December",2.41379310344828,1.37625894000756,"intraannual_frequency_numpeaks"
"168",11427500,"all","December",1.5,0.755928946018454,"intraannual_frequency_numpeaks"
"169",11427700,"all","December",1.90909090909091,1.1509454047327,"intraannual_frequency_numpeaks"
"170",11429500,"all","December",1.78947368421053,1.08417646003371,"intraannual_frequency_numpeaks"
"171",11430000,"all","December",2.25,1.3228756555323,"intraannual_frequency_numpeaks"
"172",11433300,"all","December",2.25,1.55173926187427,"intraannual_frequency_numpeaks"
"173",11436000,"all","December",1.42857142857143,0.786795792469443,"intraannual_frequency_numpeaks"
"174",11439500,"all","December",1.375,0.718795288428261,"intraannual_frequency_numpeaks"
"175",11439501,"all","December",1.375,0.718795288428261,"intraannual_frequency_numpeaks"
"176",11441500,"all","December",1.64285714285714,0.841897386141095,"intraannual_frequency_numpeaks"
"177",11441900,"all","December",2.5,1.88293774338254,"intraannual_frequency_numpeaks"
"178",11443500,"all","December",1.5,0.760885910252682,"intraannual_frequency_numpeaks"
"179",11444500,"all","December",2.41666666666667,1.78164037455442,"intraannual_frequency_numpeaks"
"180",11446500,"all","December",2.03571428571429,0.961562881252794,"intraannual_frequency_numpeaks"
"181",11447650,"all","December",1.88888888888889,0.83235236379573,"intraannual_frequency_numpeaks"
"182",11449500,"all","December",2.91489361702128,1.61285309223509,"intraannual_frequency_numpeaks"
"183",11451000,"all","December",1.75,1.48477117918737,"intraannual_frequency_numpeaks"
"184",11452500,"all","December",2.37777777777778,1.57088407200429,"intraannual_frequency_numpeaks"
"185",11453500,"all","December",3.1219512195122,1.74921585219234,"intraannual_frequency_numpeaks"
"186",11454000,"all","December",3.2,1.42427926635594,"intraannual_frequency_numpeaks"
"187",11186000,"all","February",1.6,1.34164078649987,"intraannual_frequency_numpeaks"
"188",11189500,"all","February",1.55555555555556,0.783823376129674,"intraannual_frequency_numpeaks"
"189",11192500,"all","February",3.25,2.87228132326901,"intraannual_frequency_numpeaks"
"190",11192501,"all","February",3.25,2.87228132326901,"intraannual_frequency_numpeaks"
"191",11202001,"all","February",1.66666666666667,1.01653004546513,"intraannual_frequency_numpeaks"
"192",11214600,"all","February",2,1.4142135623731,"intraannual_frequency_numpeaks"
"193",11215000,"all","February",1,0,"intraannual_frequency_numpeaks"
"194",11218400,"all","February",1.6,0.9102589898328,"intraannual_frequency_numpeaks"
"195",11224500,"all","February",2.67567567567568,1.47297986057844,"intraannual_frequency_numpeaks"
"196",11230500,"all","February",NA,NA,"intraannual_frequency_numpeaks"
"197",11234760,"all","February",1.5,0.577350269189626,"intraannual_frequency_numpeaks"
"198",11237500,"all","February",1.16666666666667,0.408248290463863,"intraannual_frequency_numpeaks"
"199",11242000,"all","February",1.58333333333333,0.90033663737852,"intraannual_frequency_numpeaks"
"200",11246500,"all","February",2.03030303030303,1.13150476371204,"intraannual_frequency_numpeaks"
"201",11251000,"all","February",2,1.19023807142381,"intraannual_frequency_numpeaks"
"202",11261500,"all","February",2.14285714285714,1.35062053300541,"intraannual_frequency_numpeaks"
"203",11264500,"all","February",1,0,"intraannual_frequency_numpeaks"
"204",11266500,"all","February",1,0,"intraannual_frequency_numpeaks"
"205",11270900,"all","February",2.72727272727273,1.9804236723686,"intraannual_frequency_numpeaks"
"206",11274000,"all","February",1.8125,0.997981834471692,"intraannual_frequency_numpeaks"
"207",11274500,"all","February",2.77083333333333,1.4027265749146,"intraannual_frequency_numpeaks"
"208",11274630,"all","February",2.4,1.40442649971561,"intraannual_frequency_numpeaks"
"209",11276500,"all","February",NA,NA,"intraannual_frequency_numpeaks"
"210",11277300,"all","February",2.75,1.70782512765993,"intraannual_frequency_numpeaks"
"211",11278300,"all","February",1.4,0.699205898780101,"intraannual_frequency_numpeaks"
"212",11290000,"all","February",3.25925925925926,2.03039580439557,"intraannual_frequency_numpeaks"
"213",11292000,"all","February",1,NA,"intraannual_frequency_numpeaks"
"214",11292700,"all","February",1.22222222222222,0.440958551844098,"intraannual_frequency_numpeaks"
"215",11292900,"all","February",1.57142857142857,1.13389341902768,"intraannual_frequency_numpeaks"
"216",11294000,"all","February",1.66666666666667,1.39727626201154,"intraannual_frequency_numpeaks"
"217",11294500,"all","February",1.65,1.46089374230838,"intraannual_frequency_numpeaks"
"218",11296500,"all","February",1,0,"intraannual_frequency_numpeaks"
"219",11298000,"all","February",1.5,0.674199862463242,"intraannual_frequency_numpeaks"
"220",11302000,"all","February",2.88888888888889,2.37360209978517,"intraannual_frequency_numpeaks"
"221",11303000,"all","February",2.61111111111111,1.50054456345958,"intraannual_frequency_numpeaks"
"222",11303500,"all","February",1.76923076923077,0.710362854191704,"intraannual_frequency_numpeaks"
"223",11314500,"all","February",1.28571428571429,0.755928946018454,"intraannual_frequency_numpeaks"
"224",11315000,"all","February",1.6,0.736788397613007,"intraannual_frequency_numpeaks"
"225",11316800,"all","February",2.03571428571429,1.26145544561425,"intraannual_frequency_numpeaks"
"226",11317000,"all","February",2.34426229508197,1.40101446461293,"intraannual_frequency_numpeaks"
"227",11318500,"all","February",2.38775510204082,1.48346899937573,"intraannual_frequency_numpeaks"
"228",11319500,"all","February",1.70588235294118,1.03072236407306,"intraannual_frequency_numpeaks"
"229",11323500,"all","February",2.11764705882353,1.12181416606001,"intraannual_frequency_numpeaks"
"230",11325500,"all","February",2.04347826086957,0.928256472668725,"intraannual_frequency_numpeaks"
"231",11335000,"all","February",2.47297297297297,1.38705337595663,"intraannual_frequency_numpeaks"
"232",11370500,"all","February",2.45161290322581,1.60911382811408,"intraannual_frequency_numpeaks"
"233",11372000,"all","February",2.42857142857143,1.42886901662352,"intraannual_frequency_numpeaks"
"234",11374000,"all","February",3.25490196078431,1.70696382216967,"intraannual_frequency_numpeaks"
"235",11376000,"all","February",2.79245283018868,1.79055739673473,"intraannual_frequency_numpeaks"
"236",11376550,"all","February",2.63157894736842,1.45974919414777,"intraannual_frequency_numpeaks"
"237",11377100,"all","February",2.8433734939759,1.90302665035774,"intraannual_frequency_numpeaks"
"238",11379500,"all","February",2.80434782608696,1.89290564673457,"intraannual_frequency_numpeaks"
"239",11381500,"all","February",2.37704918032787,1.36825843594731,"intraannual_frequency_numpeaks"
"240",11383500,"all","February",2.44927536231884,1.49052134467873,"intraannual_frequency_numpeaks"
"241",11389500,"all","February",2.5,1.52752523165195,"intraannual_frequency_numpeaks"
"242",11390000,"all","February",2.27118644067797,1.34971910838408,"intraannual_frequency_numpeaks"
"243",11390500,"all","February",2.38,1.36859826994257,"intraannual_frequency_numpeaks"
"244",11395030,"all","February",1.25,0.452267016866645,"intraannual_frequency_numpeaks"
"245",11395200,"all","February",1.66666666666667,0.912870929175277,"intraannual_frequency_numpeaks"
"246",11396000,"all","February",2.2,1.51074582282278,"intraannual_frequency_numpeaks"
"247",11396200,"all","February",2.8,1.95789002074512,"intraannual_frequency_numpeaks"
"248",11399500,"all","February",1.6875,1.01447851956888,"intraannual_frequency_numpeaks"
"249",11400500,"all","February",2.33333333333333,1.23091490979333,"intraannual_frequency_numpeaks"
"250",11402000,"all","February",2.01923076923077,1.16299789447965,"intraannual_frequency_numpeaks"
"251",11404500,"all","February",2,1.36930639376292,"intraannual_frequency_numpeaks"
"252",11407000,"all","February",2.37037037037037,1.66309890669351,"intraannual_frequency_numpeaks"
"253",11413000,"all","February",1.60526315789474,0.823291800235921,"intraannual_frequency_numpeaks"
"254",11416500,"all","February",1.88235294117647,1.26897364734145,"intraannual_frequency_numpeaks"
"255",11417500,"all","February",2,1.25656172487509,"intraannual_frequency_numpeaks"
"256",11418500,"all","February",2.73846153846154,1.44996684312223,"intraannual_frequency_numpeaks"
"257",11421000,"all","February",2.17948717948718,1.48451294284115,"intraannual_frequency_numpeaks"
"258",11424000,"all","February",2.62962962962963,1.40479363013094,"intraannual_frequency_numpeaks"
"259",11425500,"all","February",1.88372093023256,1.00497103311918,"intraannual_frequency_numpeaks"
"260",11427000,"all","February",2.04545454545455,1.29317610546526,"intraannual_frequency_numpeaks"
"261",11427500,"all","February",2.35714285714286,1.64584057818223,"intraannual_frequency_numpeaks"
"262",11427700,"all","February",1.5,0.816496580927726,"intraannual_frequency_numpeaks"
"263",11429500,"all","February",1.4375,0.813941029804985,"intraannual_frequency_numpeaks"
"264",11430000,"all","February",1.70967741935484,0.97274691422784,"intraannual_frequency_numpeaks"
"265",11433300,"all","February",1.83333333333333,1.11674815279973,"intraannual_frequency_numpeaks"
"266",11436000,"all","February",1,0,"intraannual_frequency_numpeaks"
"267",11439500,"all","February",1.25,0.621581560508061,"intraannual_frequency_numpeaks"
"268",11439501,"all","February",1.25,0.621581560508061,"intraannual_frequency_numpeaks"
"269",11441500,"all","February",1.88888888888889,1.05409255338946,"intraannual_frequency_numpeaks"
"270",11441900,"all","February",3.11111111111111,2.37360209978517,"intraannual_frequency_numpeaks"
"271",11443500,"all","February",1.6875,0.965117408869628,"intraannual_frequency_numpeaks"
"272",11444500,"all","February",2.47619047619048,1.40068010691405,"intraannual_frequency_numpeaks"
"273",11446500,"all","February",2.26,1.17473401244707,"intraannual_frequency_numpeaks"
"274",11447650,"all","February",2.125,1.15702622157813,"intraannual_frequency_numpeaks"
"275",11449500,"all","February",2.88235294117647,1.64495664165995,"intraannual_frequency_numpeaks"
"276",11451000,"all","February",2.88888888888889,1.84668795692624,"intraannual_frequency_numpeaks"
"277",11452500,"all","February",2.82857142857143,1.56011360206421,"intraannual_frequency_numpeaks"
"278",11453500,"all","February",2.84,1.43370506174793,"intraannual_frequency_numpeaks"
"279",11454000,"all","February",2.79310344827586,1.58968348927046,"intraannual_frequency_numpeaks"
"280",11186000,"all","Hydrologic Year",10.8181818181818,6.55006939588498,"intraannual_frequency_numpeaks"
"281",11189500,"all","Hydrologic Year",7.53968253968254,6.12984606664957,"intraannual_frequency_numpeaks"
"282",11192500,"all","Hydrologic Year",16.48,11.694443124835,"intraannual_frequency_numpeaks"
"283",11192501,"all","Hydrologic Year",16.7777777777778,11.5603211737834,"intraannual_frequency_numpeaks"
"284",11202001,"all","Hydrologic Year",8.39655172413793,6.47786962807452,"intraannual_frequency_numpeaks"
"285",11214600,"all","Hydrologic Year",7.15151515151515,6.06280263224656,"intraannual_frequency_numpeaks"
"286",11215000,"all","Hydrologic Year",9.75510204081633,4.79813597593247,"intraannual_frequency_numpeaks"
"287",11218400,"all","Hydrologic Year",10.925,9.20809983460771,"intraannual_frequency_numpeaks"
"288",11224500,"all","Hydrologic Year",7.83606557377049,7.14418254682053,"intraannual_frequency_numpeaks"
"289",11230500,"all","Hydrologic Year",7.88636363636364,4.46037939260987,"intraannual_frequency_numpeaks"
"290",11234760,"all","Hydrologic Year",11,6.87507575715837,"intraannual_frequency_numpeaks"
"291",11237500,"all","Hydrologic Year",7.01333333333333,3.30230604657188,"intraannual_frequency_numpeaks"
"292",11242000,"all","Hydrologic Year",13.8421052631579,9.6605251823817,"intraannual_frequency_numpeaks"
"293",11246500,"all","Hydrologic Year",9.96,9.45010527962088,"intraannual_frequency_numpeaks"
"294",11251000,"all","Hydrologic Year",14.0555555555556,8.32911843093121,"intraannual_frequency_numpeaks"
"295",11261500,"all","Hydrologic Year",9.75,8.59543942724096,"intraannual_frequency_numpeaks"
"296",11264500,"all","Hydrologic Year",8.39130434782609,4.30424406386296,"intraannual_frequency_numpeaks"
"297",11266500,"all","Hydrologic Year",8.42528735632184,4.06811819792397,"intraannual_frequency_numpeaks"
"298",11270900,"all","Hydrologic Year",11.7857142857143,8.66091145108649,"intraannual_frequency_numpeaks"
"299",11274000,"all","Hydrologic Year",8.81632653061224,6.12941497136199,"intraannual_frequency_numpeaks"
"300",11274500,"all","Hydrologic Year",7.28787878787879,5.00696484606163,"intraannual_frequency_numpeaks"
"301",11274630,"all","Hydrologic Year",7.25581395348837,5.85577868131665,"intraannual_frequency_numpeaks"
"302",11276500,"all","Hydrologic Year",7.51807228915663,4.50301104081868,"intraannual_frequency_numpeaks"
"303",11277300,"all","Hydrologic Year",8.21212121212121,8.72409585486361,"intraannual_frequency_numpeaks"
"304",11278300,"all","Hydrologic Year",9.07317073170732,6.75792218030971,"intraannual_frequency_numpeaks"
"305",11290000,"all","Hydrologic Year",12.7674418604651,11.6636129526676,"intraannual_frequency_numpeaks"
"306",11292000,"all","Hydrologic Year",8.44117647058824,4.76423978036488,"intraannual_frequency_numpeaks"
"307",11292700,"all","Hydrologic Year",9.90909090909091,6.53725702316286,"intraannual_frequency_numpeaks"
"308",11292900,"all","Hydrologic Year",11.1282051282051,9.72024335622229,"intraannual_frequency_numpeaks"
"309",11294000,"all","Hydrologic Year",10.8490566037736,8.83262358971012,"intraannual_frequency_numpeaks"
"310",11294500,"all","Hydrologic Year",9.39024390243902,5.9166141835147,"intraannual_frequency_numpeaks"
"311",11296500,"all","Hydrologic Year",7.95945945945946,4.12622481339332,"intraannual_frequency_numpeaks"
"312",11298000,"all","Hydrologic Year",9.38571428571429,5.83167974196427,"intraannual_frequency_numpeaks"
"313",11302000,"all","Hydrologic Year",14.6333333333333,11.0593487784001,"intraannual_frequency_numpeaks"
"314",11303000,"all","Hydrologic Year",10.1063829787234,7.43444990086016,"intraannual_frequency_numpeaks"
"315",11303500,"all","Hydrologic Year",8.3,5.04441808796157,"intraannual_frequency_numpeaks"
"316",11314500,"all","Hydrologic Year",11.1538461538462,6.39391988833623,"intraannual_frequency_numpeaks"
