"","gauge","yeartype","period","avg","sd","valtype"
"124",11294500,"all","December",3.75,2.21735578260835,"duration_days"
"125",11296500,"all","December",1,NA,"duration_days"
"126",11298000,"all","December",2,1,"duration_days"
"127",11302000,"all","December",17.5,13.4350288425444,"duration_days"
"128",11303000,"all","December",15,14.142135623731,"duration_days"
"129",11303500,"all","December",10.5,12.0208152801713,"duration_days"
"130",11314500,"all","December",16,NA,"duration_days"
"131",11315000,"all","December",4,2.64575131106459,"duration_days"
"132",11316800,"all","December",9,6.27162924074226,"duration_days"
"133",11317000,"all","December",7.4,6.10737259384099,"duration_days"
"134",11318500,"all","December",5.5,6.50274667242345,"duration_days"
"135",11319500,"all","December",7.75,4.78713553878169,"duration_days"
"136",11323500,"all","December",16,2.82842712474619,"duration_days"
"137",11325500,"all","December",18,2.82842712474619,"duration_days"
"138",11335000,"all","December",10,6.04152298679729,"duration_days"
"139",11370500,"all","December",17.0909090909091,9.99454396613018,"duration_days"
"140",11372000,"all","December",4.63157894736842,3.25252938010113,"duration_days"
"141",11374000,"all","December",7.58823529411765,6.35379937426525,"duration_days"
"142",11376000,"all","December",8.56,6.32508234465502,"duration_days"
"143",11376550,"all","December",6.18518518518519,5.65710606254196,"duration_days"
"144",11377100,"all","December",9.81818181818182,9.42456952982526,"duration_days"
"145",11379500,"all","December",7.24,5.17429544318193,"duration_days"
"146",11381500,"all","December",6.40740740740741,5.23493633242644,"duration_days"
"147",11383500,"all","December",6.44,5.68682688324517,"duration_days"
"148",11389500,"all","December",11.0833333333333,9.52761052514431,"duration_days"
"149",11390000,"all","December",6.65217391304348,5.82790072645977,"duration_days"
"150",11390500,"all","December",11.6818181818182,9.82894832157668,"duration_days"
"151",11395030,"all","December",11.5,11.4891252930761,"duration_days"
"152",11395200,"all","December",5.09090909090909,4.2767872393783,"duration_days"
"153",11396000,"all","December",11,8.22192191643779,"duration_days"
"154",11396200,"all","December",7.90909090909091,9.37501515150291,"duration_days"
"155",11399500,"all","December",NA,NA,"duration_days"
"156",11400500,"all","December",1,0,"duration_days"
"157",11402000,"all","December",5.65,5.0395801830165,"duration_days"
"158",11404500,"all","December",6.36363636363636,3.77551922979416,"duration_days"
"159",11407000,"all","December",5.6,3.04959013639538,"duration_days"
"160",11413000,"all","December",6,5.19615242270663,"duration_days"
"161",11416500,"all","December",8.83333333333333,5.87934236685249,"duration_days"
"162",11417500,"all","December",5.76190476190476,5.13716616340918,"duration_days"
"163",11418500,"all","December",5.71428571428571,4.96548936723105,"duration_days"
"164",11421000,"all","December",8.3,4.44847039878753,"duration_days"
"165",11424000,"all","December",14.5,8.10006858681524,"duration_days"
"166",11425500,"all","December",17.7272727272727,8.58010383493008,"duration_days"
"167",11427000,"all","December",6.2,5.61576727662954,"duration_days"
"168",11427500,"all","December",1.66666666666667,1.15470053837925,"duration_days"
"169",11427700,"all","December",4.83333333333333,4.64314801933039,"duration_days"
"170",11429500,"all","December",4.41666666666667,5.74390322362975,"duration_days"
"171",11430000,"all","December",5.31818181818182,4.92212075504784,"duration_days"
"172",11433300,"all","December",7.11764705882353,7.97560619123381,"duration_days"
"173",11436000,"all","December",4.25,2.75378527364305,"duration_days"
"174",11439500,"all","December",3.75,2.43486579272276,"duration_days"
"175",11439501,"all","December",3.625,2.19983765634778,"duration_days"
"176",11441500,"all","December",8.85714285714286,4.52506248312556,"duration_days"
"177",11441900,"all","December",8.28571428571429,7.11135912265922,"duration_days"
"178",11443500,"all","December",2.71428571428571,2.1380899352994,"duration_days"
"179",11444500,"all","December",6.33333333333333,4.89897948556636,"duration_days"
"180",11446500,"all","December",13.375,8.26243651369601,"duration_days"
"181",11447650,"all","December",17.2727272727273,8.36768676625636,"duration_days"
"182",11449500,"all","December",8.41935483870968,6.65719757629984,"duration_days"
"183",11451000,"all","December",8.45454545454546,8.88103188107819,"duration_days"
"184",11452500,"all","December",9.33333333333333,7.93425364809955,"duration_days"
"185",11453500,"all","December",9.75,7.32575365861197,"duration_days"
"186",11454000,"all","December",17,NA,"duration_days"
"187",11186000,"all","February",1,NA,"duration_days"
"188",11189500,"all","February",3.75,2.21735578260835,"duration_days"
"189",11192500,"all","February",9.5,12.0208152801713,"duration_days"
"190",11192501,"all","February",9.5,12.0208152801713,"duration_days"
"191",11202001,"all","February",4.83333333333333,4.62240918425302,"duration_days"
"192",11214600,"all","February",NA,NA,"duration_days"
"193",11215000,"all","February",NA,NA,"duration_days"
"194",11218400,"all","February",2.71428571428571,1.88982236504614,"duration_days"
"195",11224500,"all","February",12.75,9.23399516280286,"duration_days"
"196",11230500,"all","February",NA,NA,"duration_days"
"197",11234760,"all","February",3.5,3.53553390593274,"duration_days"
"198",11237500,"all","February",1,0,"duration_days"
"199",11242000,"all","February",2.66666666666667,2.58198889747161,"duration_days"
"200",11246500,"all","February",8.46153846153846,7.99599258603317,"duration_days"
"201",11251000,"all","February",14,13,"duration_days"
"202",11261500,"all","February",1,NA,"duration_days"
"203",11264500,"all","February",NA,NA,"duration_days"
"204",11266500,"all","February",1,0,"duration_days"
"205",11270900,"all","February",24.5,5.19615242270663,"duration_days"
"206",11274000,"all","February",12.6,12.7397017233529,"duration_days"
"207",11274500,"all","February",13.9375,8.91043395875495,"duration_days"
"208",11274630,"all","February",11.7368421052632,9.28464745494265,"duration_days"
"209",11276500,"all","February",NA,NA,"duration_days"
"210",11277300,"all","February",NA,NA,"duration_days"
"211",11278300,"all","February",4.33333333333333,3.2659863237109,"duration_days"
"212",11290000,"all","February",16.5555555555556,10.7251003621308,"duration_days"
"213",11292000,"all","February",NA,NA,"duration_days"
"214",11292700,"all","February",2.5,1.73205080756888,"duration_days"
"215",11292900,"all","February",1,NA,"duration_days"
"216",11294000,"all","February",6.9,7.66594199473663,"duration_days"
"217",11294500,"all","February",5.14285714285714,8.00892359451987,"duration_days"
"218",11296500,"all","February",1,NA,"duration_days"
"219",11298000,"all","February",4.8,3.3466401061363,"duration_days"
"220",11302000,"all","February",17.1666666666667,11.6347181601733,"duration_days"
"221",11303000,"all","February",19.2,10.2567051239665,"duration_days"
"222",11303500,"all","February",17,8.43800924389159,"duration_days"
"223",11314500,"all","February",NA,NA,"duration_days"
"224",11315000,"all","February",2.2,1.6431676725155,"duration_days"
"225",11316800,"all","February",9.30769230769231,8.18926752305129,"duration_days"
"226",11317000,"all","February",9.57142857142857,7.94901334675022,"duration_days"
"227",11318500,"all","February",9.73333333333333,8.52279855670045,"duration_days"
"228",11319500,"all","February",5.625,4.59619407771256,"duration_days"
"229",11323500,"all","February",21.5,6.557438524302,"duration_days"
"230",11325500,"all","February",17.6,10.4067285925982,"duration_days"
"231",11335000,"all","February",9.47058823529412,7.5425264919888,"duration_days"
"232",11370500,"all","February",14.8823529411765,6.66972968849916,"duration_days"
"233",11372000,"all","February",6.36,7.12320152740325,"duration_days"
"234",11374000,"all","February",9.69444444444444,6.69250943515828,"duration_days"
"235",11376000,"all","February",11.46875,8.25787747078997,"duration_days"
"236",11376550,"all","February",8.32258064516129,7.3320624509715,"duration_days"
"237",11377100,"all","February",10.2413793103448,9.02241325182456,"duration_days"
"238",11379500,"all","February",10.6451612903226,8.01477130926298,"duration_days"
"239",11381500,"all","February",7.63636363636364,6.27902351991425,"duration_days"
"240",11383500,"all","February",8.6969696969697,7.5103463988223,"duration_days"
"241",11389500,"all","February",13.1034482758621,8.8935965229653,"duration_days"
"242",11390000,"all","February",9.15151515151515,7.75854855998052,"duration_days"
"243",11390500,"all","February",13.6896551724138,8.51512707847403,"duration_days"
"244",11395030,"all","February",7.36363636363636,4.98543332665732,"duration_days"
"245",11395200,"all","February",5.75,7.41619848709566,"duration_days"
"246",11396000,"all","February",14.1818181818182,8.87488796344136,"duration_days"
"247",11396200,"all","February",14.15,10.2046171180655,"duration_days"
"248",11399500,"all","February",27,NA,"duration_days"
"249",11400500,"all","February",3,NA,"duration_days"
"250",11402000,"all","February",7.51724137931035,6.60422315997862,"duration_days"
"251",11404500,"all","February",5.94117647058824,4.70997065058921,"duration_days"
"252",11407000,"all","February",7.25,3.84521966676993,"duration_days"
"253",11413000,"all","February",5.42857142857143,5.19202685443198,"duration_days"
"254",11416500,"all","February",10.625,8.60128727907299,"duration_days"
"255",11417500,"all","February",6.39285714285714,5.62625647342546,"duration_days"
"256",11418500,"all","February",9.31428571428571,7.95491497559261,"duration_days"
"257",11421000,"all","February",9.21739130434783,8.37722302512284,"duration_days"
"258",11424000,"all","February",13,8.39047078536121,"duration_days"
"259",11425500,"all","February",15.5789473684211,7.78399918260876,"duration_days"
"260",11427000,"all","February",7.17857142857143,6.17074082489634,"duration_days"
"261",11427500,"all","February",12.5,0.707106781186548,"duration_days"
"262",11427700,"all","February",4.93333333333333,4.87657178568637,"duration_days"
"263",11429500,"all","February",2.58333333333333,2.84312035153866,"duration_days"
"264",11430000,"all","February",5.46153846153846,4.99784568974088,"duration_days"
"265",11433300,"all","February",9.54545454545454,7.86025125447971,"duration_days"
"266",11436000,"all","February",3.4,2.30217288664427,"duration_days"
"267",11439500,"all","February",6,5.44058820349418,"duration_days"
"268",11439501,"all","February",5.83333333333333,5.49241901776136,"duration_days"
"269",11441500,"all","February",16,4.35889894354067,"duration_days"
"270",11441900,"all","February",7.92857142857143,8.26916687938518,"duration_days"
"271",11443500,"all","February",3.25,2.0528725518857,"duration_days"
"272",11444500,"all","February",9.21428571428571,6.8408115963461,"duration_days"
"273",11446500,"all","February",12.5333333333333,7.78154103969008,"duration_days"
"274",11447650,"all","February",15.7368421052632,7.72328445721233,"duration_days"
"275",11449500,"all","February",10.3823529411765,7.7538444262707,"duration_days"
"276",11451000,"all","February",15.9411764705882,8.23461131623174,"duration_days"
"277",11452500,"all","February",12.6,9.1469484893415,"duration_days"
"278",11453500,"all","February",10.8823529411765,6.8088394104757,"duration_days"
"279",11454000,"all","February",14.5,8.22259758902934,"duration_days"
"280",11186000,"all","Hydrologic Year",52.875,35.8103802455843,"duration_days"
"281",11189500,"all","Hydrologic Year",54.7142857142857,47.7597007003709,"duration_days"
"282",11192500,"all","Hydrologic Year",83,40.4505871403618,"duration_days"
"283",11192501,"all","Hydrologic Year",87.8888888888889,40.1386485959743,"duration_days"
"284",11202001,"all","Hydrologic Year",45.7777777777778,41.6985760168146,"duration_days"
"285",11214600,"all","Hydrologic Year",33.375,37.5535332178326,"duration_days"
"286",11215000,"all","Hydrologic Year",33,NA,"duration_days"
"287",11218400,"all","Hydrologic Year",47.3684210526316,47.7507539513668,"duration_days"
"288",11224500,"all","Hydrologic Year",50.0476190476191,56.1279575527884,"duration_days"
"289",11230500,"all","Hydrologic Year",35.2083333333333,25.1655029004366,"duration_days"
"290",11234760,"all","Hydrologic Year",62.5,41.6445274515952,"duration_days"
"291",11237500,"all","Hydrologic Year",44.0909090909091,26.114963947732,"duration_days"
"292",11242000,"all","Hydrologic Year",55.125,44.7926705313864,"duration_days"
"293",11246500,"all","Hydrologic Year",49.1,50.4473670482936,"duration_days"
"294",11251000,"all","Hydrologic Year",60,42.9551260869161,"duration_days"
"295",11261500,"all","Hydrologic Year",74.3333333333333,35.85154575933,"duration_days"
"296",11264500,"all","Hydrologic Year",39.9090909090909,24.5238641616674,"duration_days"
"297",11266500,"all","Hydrologic Year",42.9090909090909,26.1240795525418,"duration_days"
"298",11270900,"all","Hydrologic Year",72.6,56.3603485518754,"duration_days"
"299",11274000,"all","Hydrologic Year",74.625,51.2443376662939,"duration_days"
"300",11274500,"all","Hydrologic Year",46.05,36.4048507467719,"duration_days"
"301",11274630,"all","Hydrologic Year",42.695652173913,44.1870351024624,"duration_days"
"302",11276500,"all","Hydrologic Year",32.4117647058824,23.0625747248909,"duration_days"
"303",11277300,"all","Hydrologic Year",24.4,20.8901890848312,"duration_days"
"304",11278300,"all","Hydrologic Year",48.2222222222222,40.8621147066651,"duration_days"
"305",11290000,"all","Hydrologic Year",88.9090909090909,59.8204890408872,"duration_days"
"306",11292000,"all","Hydrologic Year",36.3809523809524,25.5038745889251,"duration_days"
"307",11292700,"all","Hydrologic Year",47.3529411764706,36.3058899775067,"duration_days"
"308",11292900,"all","Hydrologic Year",42.2307692307692,24.4818090499655,"duration_days"
"309",11294000,"all","Hydrologic Year",48.4285714285714,46.694294542879,"duration_days"
"310",11294500,"all","Hydrologic Year",36.4117647058824,37.8847905225986,"duration_days"
"311",11296500,"all","Hydrologic Year",34.1739130434783,23.2293939456673,"duration_days"
"312",11298000,"all","Hydrologic Year",38.4347826086956,31.2552920420272,"duration_days"
"313",11302000,"all","Hydrologic Year",57.6666666666667,52.7038610511314,"duration_days"
"314",11303000,"all","Hydrologic Year",37.4166666666667,37.4735260085724,"duration_days"
"315",11303500,"all","Hydrologic Year",80.5555555555556,52.3094425297936,"duration_days"
"316",11314500,"all","Hydrologic Year",48.3529411764706,37.3930828771689,"duration_days"
"317",11315000,"all","Hydrologic Year",34.6666666666667,22.9454299071338,"duration_days"
"318",11316800,"all","Hydrologic Year",45.5789473684211,44.4875960109153,"duration_days"
"319",11317000,"all","Hydrologic Year",45.55,44.2474798568711,"duration_days"
"320",11318500,"all","Hydrologic Year",39.5,40.4989711803481,"duration_days"
"321",11319500,"all","Hydrologic Year",52.1764705882353,47.6592531599553,"duration_days"
"322",11323500,"all","Hydrologic Year",68.4444444444444,42.5473592338911,"duration_days"
"323",11325500,"all","Hydrologic Year",75.5,58.1205643468816,"duration_days"
"324",11335000,"all","Hydrologic Year",41.0454545454545,43.1922361549997,"duration_days"
"325",11370500,"all","Hydrologic Year",57.8235294117647,42.8071578468292,"duration_days"
"326",11372000,"all","Hydrologic Year",16.75,16.4312866047422,"duration_days"
"327",11374000,"all","Hydrologic Year",37.5581395348837,26.4676822933189,"duration_days"
"328",11376000,"all","Hydrologic Year",38.6976744186046,31.7749039065805,"duration_days"
"329",11376550,"all","Hydrologic Year",38.0714285714286,42.2012558229179,"duration_days"
"330",11377100,"all","Hydrologic Year",37.3333333333333,37.1825746775169,"duration_days"
"331",11379500,"all","Hydrologic Year",38.8333333333333,33.5703968507292,"duration_days"
"332",11381500,"all","Hydrologic Year",38.3953488372093,37.8720524767801,"duration_days"
"333",11383500,"all","Hydrologic Year",38.0232558139535,36.8390892111788,"duration_days"
"334",11389500,"all","Hydrologic Year",44.1707317073171,40.9731024203833,"duration_days"
"335",11390000,"all","Hydrologic Year",38.3333333333333,37.3230241282951,"duration_days"
"336",11390500,"all","Hydrologic Year",45.325,40.3836648239778,"duration_days"
"337",11395030,"all","Hydrologic Year",46.5555555555556,35.59168798987,"duration_days"
"338",11395200,"all","Hydrologic Year",43.0975609756098,41.4220984970877,"duration_days"
"339",11396000,"all","Hydrologic Year",43.1666666666667,40.4793738852879,"duration_days"
"340",11396200,"all","Hydrologic Year",51.3,53.1011721410989,"duration_days"
"341",11399500,"all","Hydrologic Year",31.5,34.6482322781408,"duration_days"
"342",11400500,"all","Hydrologic Year",3.125,2.10017006114131,"duration_days"
"343",11402000,"all","Hydrologic Year",37.8536585365854,37.5922604904319,"duration_days"
"344",11404500,"all","Hydrologic Year",25.9677419354839,30.6207814737723,"duration_days"
"345",11407000,"all","Hydrologic Year",16.5714285714286,8.09286756931716,"duration_days"
"346",11413000,"all","Hydrologic Year",40.275,35.8679826514843,"duration_days"
"347",11416500,"all","Hydrologic Year",54.6666666666667,45.3779004158836,"duration_days"
"348",11417500,"all","Hydrologic Year",39.0512820512821,39.0464963843369,"duration_days"
"349",11418500,"all","Hydrologic Year",36.0952380952381,30.7775730225994,"duration_days"
"350",11421000,"all","Hydrologic Year",39.030303030303,43.1816547046347,"duration_days"
"351",11424000,"all","Hydrologic Year",49.8571428571429,41.7394881850458,"duration_days"
"352",11425500,"all","Hydrologic Year",49.7666666666667,40.8113264647952,"duration_days"
"353",11427000,"all","Hydrologic Year",41.025641025641,37.4590914967579,"duration_days"
"354",11427500,"all","Hydrologic Year",26.0625,23.5498584567579,"duration_days"
"355",11427700,"all","Hydrologic Year",39.7857142857143,26.8886917152969,"duration_days"
"356",11429500,"all","Hydrologic Year",17.1764705882353,24.1992619324405,"duration_days"
"357",11430000,"all","Hydrologic Year",46.5348837209302,39.6816791342646,"duration_days"
"358",11433300,"all","Hydrologic Year",42.0555555555556,49.4529759003119,"duration_days"
"359",11436000,"all","Hydrologic Year",42.7631578947368,25.8419669263592,"duration_days"
"360",11439500,"all","Hydrologic Year",47.5714285714286,31.9524331341649,"duration_days"
"361",11439501,"all","Hydrologic Year",47.6470588235294,30.5593137644485,"duration_days"
"362",11441500,"all","Hydrologic Year",40.0769230769231,49.6523297152696,"duration_days"
"363",11441900,"all","Hydrologic Year",39.3448275862069,47.7488039207483,"duration_days"
"364",11443500,"all","Hydrologic Year",21.4705882352941,17.8224494916482,"duration_days"
"365",11444500,"all","Hydrologic Year",52.2068965517241,47.2843822829671,"duration_days"
"366",11446500,"all","Hydrologic Year",49.5,44.3371820742558,"duration_days"
"367",11447650,"all","Hydrologic Year",54.1785714285714,42.0009290650581,"duration_days"
"368",11449500,"all","Hydrologic Year",37.4047619047619,25.9117258735655,"duration_days"
"369",11451000,"all","Hydrologic Year",64.6428571428571,37.9738840917791,"duration_days"
"370",11452500,"all","Hydrologic Year",43.6944444444444,37.9991123538766,"duration_days"
"371",11453500,"all","Hydrologic Year",39,22.8910462845192,"duration_days"
"372",11454000,"all","Hydrologic Year",41.875,40.9428541712996,"duration_days"
"373",11186000,"all","January",7.5,6.36396103067893,"duration_days"
"374",11189500,"all","January",6.5,8.42614977317636,"duration_days"
"375",11192500,"all","January",NA,NA,"duration_days"
"376",11192501,"all","January",NA,NA,"duration_days"
"377",11202001,"all","January",5.5,10.3647755126955,"duration_days"
"378",11214600,"all","January",NA,NA,"duration_days"
"379",11215000,"all","January",NA,NA,"duration_days"
"380",11218400,"all","January",5.77777777777778,7.67752853752068,"duration_days"
"381",11224500,"all","January",10,10.1159939369957,"duration_days"
"382",11230500,"all","January",2,NA,"duration_days"
"383",11234760,"all","January",23,NA,"duration_days"
"384",11237500,"all","January",4.5,3.53553390593274,"duration_days"
"385",11242000,"all","January",12.25,10.8128010555391,"duration_days"
"386",11246500,"all","January",8.5,8.39372059664518,"duration_days"
"387",11251000,"all","January",20.5,14.8492424049175,"duration_days"
"388",11261500,"all","January",11,8.88819441731559,"duration_days"
"389",11264500,"all","January",5,NA,"duration_days"
"390",11266500,"all","January",7,NA,"duration_days"
"391",11270900,"all","January",16,13.076696830622,"duration_days"
"392",11274000,"all","January",13.5,12.8711563842052,"duration_days"
"393",11274500,"all","January",12.8571428571429,8.69886944782652,"duration_days"
"394",11274630,"all","January",11.5333333333333,9.59067006944522,"duration_days"
"395",11276500,"all","January",10,NA,"duration_days"
"396",11277300,"all","January",8.5,7.77817459305202,"duration_days"
"397",11278300,"all","January",7,9.61769203083567,"duration_days"
"398",11290000,"all","January",18.8,9.338094023943,"duration_days"
"399",11292000,"all","January",5,NA,"duration_days"
"400",11292700,"all","January",3.83333333333333,5.03653319920227,"duration_days"
"401",11292900,"all","January",14,NA,"duration_days"
"402",11294000,"all","January",7.4,3.84707681233427,"duration_days"
"403",11294500,"all","January",4.16666666666667,4.91596040125088,"duration_days"
"404",11296500,"all","January",5,NA,"duration_days"
"405",11298000,"all","January",4.4,5.45893762558247,"duration_days"
"406",11302000,"all","January",14,12.5099960031968,"duration_days"
"407",11303000,"all","January",13.4,12.8179561553315,"duration_days"
"408",11303500,"all","January",17.25,12.3389626792531,"duration_days"
"409",11314500,"all","January",15.5,10.6066017177982,"duration_days"
"410",11315000,"all","January",2,1.0690449676497,"duration_days"
"411",11316800,"all","January",10,9.4339811320566,"duration_days"
"412",11317000,"all","January",7.92307692307692,7.34236041135658,"duration_days"
"413",11318500,"all","January",8.53846153846154,7.74182778392141,"duration_days"
"414",11319500,"all","January",5.5,6.85160159703149,"duration_days"
"415",11323500,"all","January",22.3333333333333,11.7189305541646,"duration_days"
"416",11325500,"all","January",23.6666666666667,9.45163125250522,"duration_days"
"417",11335000,"all","January",10.0769230769231,8.78883324131194,"duration_days"
"418",11370500,"all","January",13.1764705882353,9.28867115171518,"duration_days"
